"govTrack_id","full_name","lastName","middleName","firstName","chamber","party","partyName","state","govTrack_desc","govTrack_ideology","govTrack_leadership","propublica_url","proPub_sponsoredBills","proPub_cosponsoredBills","proPub_votesAgainstParty","proPub_missedVotes","twitter_url","user_id","name","screen_name","location","description","url","verified","statuses_count","followers_count","friends_count","favourites_count","listed_count","account_created_at","account_lang","profile_url","profile_expanded_url","profile_image_url","profile_banner_url","profile_background_url"
412312,"Gregorio Kilili Camacho Sablan","Sablan","Kilili Camacho","Gregorio","House","D"," Democrat","Northern Marina Islands"," moderate Democratic follower",0.35058860306,0.19351392415,"https://projects.propublica.org/represent/members/S001177-gregorio-kilili-camacho-sablan",4,130,"","","https://twitter.com/Kilili_Sablan","x926446070812602371","Del. Kilili Sablan","Kilili_Sablan","CNMI","US Delegate for the CNMI. 
Member of @EdWorkforce, @NatResources & @HouseVetAffairs","https://t.co/Q71YfmIros",TRUE,103,110,529,75,1,"2017-11-03 13:48:50","en","https://t.co/Q71YfmIros","http://sablan.house.gov","http://pbs.twimg.com/profile_images/926447365107666946/QPZ1Pd7E_normal.jpg","https://pbs.twimg.com/profile_banners/926446070812602371/1509718221",NA
400355,"Linda T. Sanchez","Sanchez","T.","Linda","House","D"," Democrat","Calif."," moderate Democratic leader",0.331220083835,0.618784175603,"https://projects.propublica.org/represent/members/S001156-linda-t-s%C3%A1nchez",18,200,"4.3%","2.0%","https://twitter.com/RepLindaSanchez","x312134473","Linda T. Sánchez","RepLindaSanchez","Norwalk, CA & Washington, D.C.","I work for CA-38. Vice Chair @HouseDemocrats. Fmr. @HispanicCaucus Chair. Serve on the @WaysMeansCmte. Die-hard @Dodgers Fan.","https://t.co/BnURELq0XT",TRUE,2594,28418,1830,433,929,"2011-06-06 16:50:45","en","https://t.co/BnURELq0XT","http://www.facebook.com/RepLindaSanchez","http://pbs.twimg.com/profile_images/871797805328863233/8LVd5H7g_normal.jpg","https://pbs.twimg.com/profile_banners/312134473/1445273972","http://pbs.twimg.com/profile_background_images/789899190/09c310ce07a4a559a782b056d02d07b7.jpeg"
400607,"Mark Sanford","Sanford","","Mark","House","R"," Republican","S.C."," rank-and-file Republican",0.708148984046,0.469545642507,"https://projects.propublica.org/represent/members/S000051-mark-sanford",11,101,"12.2%","3.0%","https://twitter.com/RepSanfordSC","x1499993378","Mark Sanford","RepSanfordSC","SC-01","Serving the #Lowcountry in #SC01. Find me on Facebook at https://t.co/9HU8VA7ySB","http://t.co/nPQcn4g3sC",TRUE,2240,11908,645,128,490,"2013-06-11 01:55:44","en","http://t.co/nPQcn4g3sC","http://sanford.house.gov","http://pbs.twimg.com/profile_images/783702041021612033/6U6urD-Z_normal.jpg","https://pbs.twimg.com/profile_banners/1499993378/1476214240","http://pbs.twimg.com/profile_background_images/672825217069146112/1sxM5bQX.jpg"
412212,"John Sarbanes","Sarbanes","","John","House","D"," Democrat","Md."," rank-and-file Democrat",0.319310645681,0.49736245629,"https://projects.propublica.org/represent/members/S001168-john-sarbanes",5,173,"4.9%","0.3%","https://twitter.com/RepSarbanes","x364415553","Rep. John Sarbanes","RepSarbanes","Maryland","Representing Maryland’s 3rd District. Chair of the @House_DRTF. Fighting to put people's interests ahead of special interests.","https://t.co/xkBEGeSvuh",TRUE,1108,17293,503,115,682,"2011-08-29 18:44:47","en","https://t.co/xkBEGeSvuh","https://sarbanes.house.gov/issues/democracy-reform-task-force","http://pbs.twimg.com/profile_images/512000635386855425/iDW41TJ9_normal.jpeg","https://pbs.twimg.com/profile_banners/364415553/1450112915","http://pbs.twimg.com/profile_background_images/380909486/2009_-_Telework_Press_Conference.jpg"
412261,"Steve Scalise","Scalise","","Steve","House","R"," Republican","La."," rank-and-file Republican",0.73273789215,0.698325657837,"https://projects.propublica.org/represent/members/S001176-steve-scalise",4,32,"1.3%","39.5%","https://twitter.com/SteveScalise","x1209417007","Rep. Steve Scalise","SteveScalise","Jefferson, LA","Serving as House Majority Whip and representing LA-01. Follow me on Facebook: http://t.co/mIQZ2Jh9Gt and Instagram: http://t.co/5wuWc45xvq","http://t.co/JrUbzHZc34",TRUE,7695,252150,1727,529,1360,"2013-02-22 18:10:47","en","http://t.co/JrUbzHZc34","http://www.majoritywhip.gov","http://pbs.twimg.com/profile_images/744267613841260544/GdM7XCZM_normal.jpg","https://pbs.twimg.com/profile_banners/1209417007/1439224958","http://pbs.twimg.com/profile_background_images/492426395742515200/LNEsOJVA.jpeg"
400360,"Jan Schakowsky","Schakowsky","","Jan","House","D"," Democrat","Ill."," progressive Democrat",0.115237652727,0.591970579299,"https://projects.propublica.org/represent/members/S001145-jan-schakowsky",21,511,"6.1%","1.0%","https://twitter.com/JanSchakowsky","x24195214","Jan Schakowsky","janschakowsky","Chicago, IL","Official Twitter account for Rep. Jan Schakowsky, Illinois 9th Congressional District","http://t.co/qdNbWpz49j",TRUE,6007,35402,1279,259,1566,"2009-03-13 16:03:17","en","http://t.co/qdNbWpz49j","http://facebook.com/janschakowsky","http://pbs.twimg.com/profile_images/778943630123958276/Tg3a8mgI_normal.jpg","https://pbs.twimg.com/profile_banners/24195214/1514904313","http://abs.twimg.com/images/themes/theme1/bg.png"
400361,"Adam B. Schiff","Schiff","B.","Adam","House","D"," Democrat","Calif."," rank-and-file Democrat",0.264614389879,0.526538651214,"https://projects.propublica.org/represent/members/S001150-adam-b-schiff",9,270,"4.3%","0.4%","https://twitter.com/RepAdamSchiff","x29501253","Adam Schiff","RepAdamSchiff","Burbank, CA","Representing California's 28th Congressional District and Ranking Member of the House Intelligence Committee.","https://t.co/uxaSLX8uQ7",TRUE,4417,745349,776,130,4970,"2009-04-07 17:54:35","en","https://t.co/uxaSLX8uQ7","http://schiff.house.gov/","http://pbs.twimg.com/profile_images/816361054699667458/0DVL6HrY_normal.jpg","https://pbs.twimg.com/profile_banners/29501253/1517511550","http://abs.twimg.com/images/themes/theme1/bg.png"
412534,"Brad Schneider","Schneider","","Brad","House","D"," Democrat","Ill."," centrist Democrat",0.448361469582,0.473606860796,"https://projects.propublica.org/represent/members/S001190-brad-schneider",21,256,"13.1%","0.6%","https://twitter.com/repschneider","x1071840474","Rep. Brad Schneider","RepSchneider","Illinois","Proud to represent the people of Illinois's 10th Congressional District","http://t.co/sVfHx7ZP",TRUE,2576,6860,1056,487,413,"2013-01-08 19:59:14","en","http://t.co/sVfHx7ZP","http://schneider.house.gov","http://pbs.twimg.com/profile_images/3083482784/f26ee35aa027b535f85aa43da1188d02_normal.jpeg","https://pbs.twimg.com/profile_banners/1071840474/1501254950","http://abs.twimg.com/images/themes/theme15/bg.png"
412315,"Kurt Schrader","Schrader","","Kurt","House","D"," Democrat","Ore."," centrist Democrat",0.518667957149,0.593263785401,"https://projects.propublica.org/represent/members/S001180-kurt-schrader",12,169,"14.0%","1.7%","https://twitter.com/RepSchrader","x20545793","Rep. Kurt Schrader","RepSchrader","Oregon","Proudly representing Oregon's 5th Congressional District","http://t.co/idnXprkzal",TRUE,2096,22372,755,40,1148,"2009-02-10 21:04:21","en","http://t.co/idnXprkzal","http://schrader.house.gov/","http://pbs.twimg.com/profile_images/378800000699231986/e1da7064726a13bfda529d18efc048a8_normal.jpeg","https://pbs.twimg.com/profile_banners/20545793/1494546491","http://pbs.twimg.com/profile_background_images/812095553/b3c3076bb8e810c122d79ebf3aacb768.jpeg"
400623,"Debbie Wasserman Schultz","Wasserman Schultz","","Debbie","House","D"," Democrat","Fla."," rank-and-file Democrat",0.27712893995,0.464310602828,"https://projects.propublica.org/represent/members/W000797-debbie-wasserman-schultz",8,359,"6.3%","8.1%","https://twitter.com/RepDWStweets","x1140648348","Rep. Wasserman Schultz","RepDWStweets","Weston & Washington","U.S. Congresswoman proudly representing the people of Florida's 23rd District in our nation's capital.","http://t.co/L7PfQxOrER",TRUE,3164,12315,2338,175,470,"2013-02-01 20:31:25","en","http://t.co/L7PfQxOrER","http://wassermanschultz.house.gov/","http://pbs.twimg.com/profile_images/623582125938184192/eQ2jLs4A_normal.jpg","https://pbs.twimg.com/profile_banners/1140648348/1512586038","http://abs.twimg.com/images/themes/theme1/bg.png"
412399,"David Schweikert","Schweikert","","David","House","R"," Republican","Ariz."," rank-and-file Republican",0.858366978438,0.472239228648,"https://projects.propublica.org/represent/members/S001183-david-schweikert",7,140,"3.6%","0.5%","https://twitter.com/RepDavid","x229197216","Rep David Schweikert","RepDavid","Arizona","Avid hiker and coffee enthusiast who is proud to represent Arizona's 6th Congressional District in the U.S. House of Representatives.","http://t.co/bsAbCTNMdl",TRUE,3390,22123,1930,396,1039,"2010-12-21 19:48:02","en","http://t.co/bsAbCTNMdl","http://schweikert.house.gov/","http://pbs.twimg.com/profile_images/878247060255977473/8dv9p7Zq_normal.jpg","https://pbs.twimg.com/profile_banners/229197216/1425598365","http://pbs.twimg.com/profile_background_images/481562873575915520/-5JF2HhA.jpeg"
412417,"Austin Scott","Scott [GA8]","","Austin","House","R"," Republican","Ga."," conservative Republican",0.903580485137,0.512070046809,"https://projects.propublica.org/represent/members/S001189-austin-scott",5,129,"3.1%","1.0%","https://twitter.com/AustinScottGA08","x234797704","Rep. Austin Scott","AustinScottGA08","Tifton, GA","I am proud to represent the 8th Congressional District of Georgia. | Committees: @HASCRepublicans and @HouseAgNews.","http://t.co/GQwXIhub9a",TRUE,2340,16325,391,24,793,"2011-01-06 16:01:46","en","http://t.co/GQwXIhub9a","http://austinscott.house.gov","http://pbs.twimg.com/profile_images/878285950836760576/O2bp1ioe_normal.jpg","https://pbs.twimg.com/profile_banners/234797704/1509050673","http://pbs.twimg.com/profile_background_images/535023703/Twitter_Graphic.jpg"
400363,"David Scott","Scott [GA13]","","David","House","D"," Democrat","Ga."," centrist Democratic follower",0.455815049032,0.280508779859,"https://projects.propublica.org/represent/members/S000185-robert-c-scott",6,204,"8.0%","4.0%","https://twitter.com/BobbyScott","x161791703","Rep. Bobby Scott","BobbyScott","Newport News, VA","Proudly representing Virginia's 3rd Congressional District. Ranking Member, Committee on Education and the Workforce @edworkforcedems.","https://t.co/gWMFDglGRu",TRUE,4775,26260,2779,595,1012,"2010-07-01 19:57:00","en","https://t.co/gWMFDglGRu","http://bobbyscott.house.gov","http://pbs.twimg.com/profile_images/741365169926905856/NjQFTLYl_normal.jpg","https://pbs.twimg.com/profile_banners/161791703/1504616852","http://pbs.twimg.com/profile_background_images/502908935204917248/fy4tJ6Gh.jpeg"
400364,"Robert C. Scott","Scott [VA3]","C.","Robert","House","D"," Democrat","Va."," progressive Democratic leader",0.232935777084,0.628846112942,"https://projects.propublica.org/represent/members/S001157-david-scott",16,265,"6.6%","0.8%","https://twitter.com/RepDavidScott","x168673083","David Scott","repdavidscott","Georgia","Representing Georgia's 13th Congressional District including Cobb, Douglas, Fayette, Fulton, Clayton, and Henry Counties.","http://t.co/86ovd85h30",TRUE,2651,16871,1796,2410,725,"2010-07-20 14:10:32","en","http://t.co/86ovd85h30","http://www.davidscott.house.gov/","http://pbs.twimg.com/profile_images/573169044091613185/bLPRS9I9_normal.jpeg","https://pbs.twimg.com/profile_banners/168673083/1425489882","http://pbs.twimg.com/profile_background_images/573166688906059776/Fp6ZFRFp.jpeg"
400365,"F. James Sensenbrenner","Sensenbrenner","James","F.","House","R"," Republican","Wis."," moderate Republican leader",0.788589906317,0.831098720291,"https://projects.propublica.org/represent/members/S000244-f-james-sensenbrenner",27,180,"5.0%","0.8%","https://twitter.com/JimPressOffice","x851621377","Sensenbrenner Press","JimPressOffice","","Press Office of Congressman Jim Sensenbrenner, representing Wisconsin's Fifth District. Former Chair of House Judiciary Committee.","http://t.co/VNdLE9VEEs",TRUE,1220,6025,634,264,478,"2012-09-28 19:31:33","en","http://t.co/VNdLE9VEEs","http://sensenbrenner.house.gov","http://pbs.twimg.com/profile_images/727230175767859200/rj0otGAV_normal.jpg","https://pbs.twimg.com/profile_banners/851621377/1462220205","http://pbs.twimg.com/profile_background_images/671689603/b6557cf4edb385e5ea2c9c0040826994.jpeg"
400366,"Jose E. Serrano","Serrano","E.","Jose","House","D"," Democrat","N.Y."," progressive Democrat",0.165856498863,0.318199523333,"https://projects.propublica.org/represent/members/S000248-jos%C3%A9-e-serrano",20,353,"5.6%","0.3%","https://twitter.com/RepJoseSerrano","x33563161","Jose E. Serrano","RepJoseSerrano","Bronx NY-Wash.DC","Congressman representing the South Bronx, New York.","http://t.co/jXKviVB0sc",TRUE,4252,23797,1076,224,983,"2009-04-20 16:06:56","en","http://t.co/jXKviVB0sc","http://www.serrano.house.gov/","http://pbs.twimg.com/profile_images/3660133461/11799f104946003777b619effc437548_normal.jpeg","https://pbs.twimg.com/profile_banners/33563161/1368570286","http://pbs.twimg.com/profile_background_images/868581203/1c9d9498354b0aa97810fec63c61b397.jpeg"
400367,"Pete Sessions","Sessions","","Pete","House","R"," Republican","Texas"," conservative Republican",0.99299492189,0.619310499114,"https://projects.propublica.org/represent/members/S000250-pete-sessions",25,294,"1.5%","1.3%","https://twitter.com/PeteSessions","x24735461","Pete Sessions","PeteSessions","","I proudly represent the people of Texas' 32nd Congressional District and serve as the Chairman of the House Committee on Rules.","http://t.co/ZbESaBtE5q",TRUE,5759,30392,826,894,1334,"2009-03-16 17:54:52","en","http://t.co/ZbESaBtE5q","http://sessions.house.gov","http://pbs.twimg.com/profile_images/1479315255/48918-012-005f_normal.jpg","https://pbs.twimg.com/profile_banners/24735461/1401898285","http://pbs.twimg.com/profile_background_images/555458632/twitter.jpg"
412396,"Terri Sewell","Sewell","","Terri","House","D"," Democrat","Ala."," moderate Democratic leader",0.389572619172,0.702884059815,"https://projects.propublica.org/represent/members/S001185-terri-sewell",7,241,"6.6%","2.0%","https://twitter.com/RepTerriSewell","x381152398","Rep. Terri A. Sewell","RepTerriSewell","Washington, DC","Proud to represent the 7th Congressional District of Alabama
https://t.co/xfWvIZSjrk","http://t.co/yrYBXVxk6W",TRUE,4345,28828,3446,346,995,"2011-09-27 20:47:50","en","http://t.co/yrYBXVxk6W","http://sewell.house.gov","http://pbs.twimg.com/profile_images/942815580574420993/CnDJwON__normal.jpg","https://pbs.twimg.com/profile_banners/381152398/1518211285","http://pbs.twimg.com/profile_background_images/378800000046557072/8ab5b7e5408f5cb71ca068703d3b2648.jpeg"
412219,"Carol Shea-Porter","Shea-Porter","","Carol","House","D"," Democrat","N.H."," moderate Democratic follower",0.28557804018,0.259110905963,"https://projects.propublica.org/represent/members/S001170-carol-shea-porter",11,533,"7.6%","1.8%","https://twitter.com/repsheaporter","x126171100","Rep. Shea-Porter","RepSheaPorter","","Proudly serving New Hampshire's First District in the U.S. House of Representatives.
https://t.co/fHOFp4xW","http://t.co/9YOfQg1H",TRUE,1178,6298,461,22,316,"2010-03-25 01:42:47","en","http://t.co/9YOfQg1H","http://shea-porter.house.gov","http://pbs.twimg.com/profile_images/378800000375930010/33c928842c919e4f731fea6fee822865_normal.jpeg","https://pbs.twimg.com/profile_banners/126171100/1357765993","http://pbs.twimg.com/profile_background_images/378800000041604974/14eec3803d2ed633d7030bfff12eb3a4.jpeg"
400371,"Brad Sherman","Sherman","","Brad","House","D"," Democrat","Calif."," centrist Democrat",0.402053228839,0.368985991067,"https://projects.propublica.org/represent/members/S000344-brad-sherman",6,233,"8.0%","0.6%","https://twitter.com/BradSherman","x30216513","Rep. Brad Sherman","BradSherman","Sherman Oaks, CA","Proudly serving California's San Fernando Valley in the U.S. Congress. Admission: Some tweets are prepared by my staff on my behalf. RTs are not an endorsement.","https://t.co/SyFUwfPtR8",TRUE,1393,36779,586,2,1062,"2009-04-10 13:38:03","en","https://t.co/SyFUwfPtR8","http://BradSherman.house.gov","http://pbs.twimg.com/profile_images/938782994591916032/BQlooFe5_normal.jpg",NA,"http://abs.twimg.com/images/themes/theme15/bg.png"
400373,"John Shimkus","Shimkus","","John","House","R"," Republican","Ill."," rank-and-file Republican",0.745624353817,0.589509988349,"https://projects.propublica.org/represent/members/S000364-john-shimkus",4,108,"4.0%","1.1%","https://twitter.com/RepShimkus","x15600527","John Shimkus","RepShimkus","Illinois, USA","I represent the 15th Congressional District of Illinois and Chair the @HouseCommerce Environment Subcommittee.","https://t.co/mFzyexaRq4",TRUE,10320,27539,1113,192,1390,"2008-07-25 17:01:16","en","https://t.co/mFzyexaRq4","http://shimkus.house.gov","http://pbs.twimg.com/profile_images/451465105838833664/CB7M3wqZ_normal.jpeg","https://pbs.twimg.com/profile_banners/15600527/1497488884","http://abs.twimg.com/images/themes/theme6/bg.gif"
409888,"Bill Shuster","Shuster","","Bill","House","R"," Republican","Pa."," rank-and-file Republican",0.731258046577,0.637086319738,"https://projects.propublica.org/represent/members/S001154-bill-shuster",3,95,"4.0%","5.2%","https://twitter.com/RepBillShuster","x22527499","Bill Shuster","RepBillShuster","Hollidaysburg, PA","Proudly representing the people of PA's 9th district. Member of Congress, Chairman of @transport, and member of @hascrepublicans.","https://t.co/7OdcPRoSgp",TRUE,3316,20119,1096,11,1213,"2009-03-02 20:04:02","en","https://t.co/7OdcPRoSgp","http://shuster.house.gov","http://pbs.twimg.com/profile_images/963897559424143361/WDC6ymOL_normal.jpg","https://pbs.twimg.com/profile_banners/22527499/1400702122","http://pbs.twimg.com/profile_background_images/378800000046588413/29ceb6d23b5bce5e1a561f734b038af6.png"
